words@abp1975m	@abp1975m	981.018	981.208	все
words@abp1975m	@abp1975m	981.208	981.398	ноты
words@abp1975m	@abp1975m	981.398	981.588	сразу
words@abp1975m	@abp1975m	981.588	981.778	да
words@abp1975m	@abp1975m	981.778	981.968	так
words@abp1975m	@abp1975m	981.968	982.158	и
words@abp1975m	@abp1975m	982.158	982.35	есть
words@abp1975m	@abp1975m	984.814	984.945	во
words@abp1975m	@abp1975m	984.945	985.076	всём
words@abp1975m	@abp1975m	985.076	985.207	/
words@abp1975m	@abp1975m	985.207	985.339	/
words@abp1975m	@abp1975m	985.849	986.02	#смеется#
words@abp1975m	@abp1975m	986.036	986.222	мне
words@abp1975m	@abp1975m	986.222	986.408	недавно
words@abp1975m	@abp1975m	986.408	986.594	сказали
words@abp1975m	@abp1975m	986.594	986.78	страшную
words@abp1975m	@abp1975m	986.78	986.966	шутку
words@abp1975m	@abp1975m	986.966	987.152	/
words@abp1975m	@abp1975m	987.152	987.338	но
words@abp1975m	@abp1975m	987.338	987.524	она
words@abp1975m	@abp1975m	987.524	987.71	мне
words@abp1975m	@abp1975m	987.71	987.896	очень
words@abp1975m	@abp1975m	987.896	988.082	нравится
words@abp1975m	@abp1975m	988.082	988.268	/
words@abp1975m	@abp1975m	988.268	988.454	/
words@abp1975m	@abp1975m	988.872	989.007	он
words@abp1975m	@abp1975m	989.007	989.142	бы
words@abp1975m	@abp1975m	989.142	989.277	тоже
words@abp1975m	@abp1975m	989.277	989.412	наверно
words@abp1975m	@abp1975m	989.412	989.547	посмеялся
words@abp1975m	@abp1975m	989.547	989.682	/
words@abp1975m	@abp1975m	989.682	989.817	/
words@abp1975m	@abp1975m	990.282	990.489	знаешь
words@abp1975m	@abp1975m	990.489	990.696	почему
words@abp1975m	@abp1975m	990.696	990.903	Стивен
words@abp1975m	@abp1975m	990.903	991.11	Хокинг
words@abp1975m	@abp1975m	991.11	991.317	такой
words@abp1975m	@abp1975m	991.317	991.524	был
words@abp1975m	@abp1975m	991.524	991.731	талатнливый
words@abp1975m	@abp1975m	991.731	991.938	в
words@abp1975m	@abp1975m	991.938	992.145	физике
words@abp1975m	@abp1975m	992.145	992.354	?
words@abp1975m	@abp1975m	994.537	995.023	феноменальная
words@abp1975m	@abp1975m	995.023	995.509	усидчивость
words@abp1975m	@abp1975m	999.806	1000.096	#смеется#
words@abp1975m	@abp1975m	1004.9	1005.061	вот
words@abp1975m	@abp1975m	1005.061	1005.223	!
words@abp1975m	@abp1975m	1005.878	1006.093	надо
words@abp1975m	@abp1975m	1006.093	1006.308	с
words@abp1975m	@abp1975m	1006.308	1006.523	главного
words@abp1975m	@abp1975m	1006.523	1006.738	было
words@abp1975m	@abp1975m	1006.738	1006.953	начинать
words@abp1975m	@abp1975m	1006.953	1007.173	!
words@abp1975m	@abp1975m	1007.211	1007.456	System
words@abp1975m	@abp1975m	1007.456	1007.701	/
words@abp1975m	@abp1975m	1007.701	1007.946	Of
words@abp1975m	@abp1975m	1007.946	1008.191	A
words@abp1975m	@abp1975m	1008.191	1008.436	Down
words@abp1975m	@abp1975m	1008.436	1008.681	опять
words@abp1975m	@abp1975m	1008.681	1008.926	меня
words@abp1975m	@abp1975m	1008.926	1009.171	накрыло
words@abp1975m	@abp1975m	1009.171	1009.416	я
words@abp1975m	@abp1975m	1009.416	1009.661	не
words@abp1975m	@abp1975m	1009.661	1009.906	знаю
words@abp1975m	@abp1975m	1009.906	1010.151	прям
words@abp1975m	@abp1975m	1010.151	1010.396	девяно...
words@abp1975m	@abp1975m	1010.396	1010.641	/
words@abp1975m	@abp1975m	1010.641	1010.886	две
words@abp1975m	@abp1975m	1010.886	1011.131	тысячи
words@abp1975m	@abp1975m	1011.131	1011.376	пятого
words@abp1975m	@abp1975m	1011.376	1011.621	года
words@abp1975m	@abp1975m	1011.621	1011.866	альбом
words@abp1975m	@abp1975m	1011.866	1012.111	прям
words@abp1975m	@abp1975m	1012.111	1012.356	включил
words@abp1975m	@abp1975m	1012.356	1012.601	и
words@abp1975m	@abp1975m	1012.601	1012.846	/
words@abp1975m	@abp1975m	1012.846	1013.091	оч
words@abp1975m	@abp1975m	1013.091	1013.336	круто
words@abp1975m	@abp1975m	1013.336	1013.606	!
words@abp1975m	@abp1975m	1013.752	1013.949	оч
words@abp1975m	@abp1975m	1013.949	1014.146	круто
words@abp1975m	@abp1975m	1014.146	1014.345	!
words@abp1975m	@abp1975m	1019.105	1019.402	Imagine
words@abp1975m	@abp1975m	1019.402	1019.699	Dragons
words@abp1975m	@abp1975m	1019.699	1019.996	потому
words@abp1975m	@abp1975m	1019.996	1020.293	что
words@abp1975m	@abp1975m	1020.293	1020.59	это
words@abp1975m	@abp1975m	1020.59	1020.887	/
words@abp1975m	@abp1975m	1020.887	1021.184	/
words@abp1975m	@abp1975m	1021.184	1021.481	кал
words@abp1975m	@abp1975m	1021.481	1021.778	/
words@abp1975m	@abp1975m	1021.778	1022.075	/
words@abp1975m	@abp1975m	1022.075	1022.372	ааа
words@abp1975m	@abp1975m	1022.372	1022.669	/
words@abp1975m	@abp1975m	1022.669	1022.966	/
words@abp1975m	@abp1975m	1022.966	1023.263	System
words@abp1975m	@abp1975m	1023.263	1023.56	Of
words@abp1975m	@abp1975m	1023.56	1023.857	A
words@abp1975m	@abp1975m	1023.857	1024.154	Down
words@abp1975m	@abp1975m	1024.154	1024.451	это
words@abp1975m	@abp1975m	1024.451	1024.748	великая
words@abp1975m	@abp1975m	1024.748	1025.045	группа
words@abp1975m	@abp1975m	1025.045	1025.342	с
words@abp1975m	@abp1975m	1025.342	1025.639	/
words@abp1975m	@abp1975m	1025.639	1025.936	/
words@abp1975m	@abp1975m	1025.936	1026.233	фантастическими
words@abp1975m	@abp1975m	1026.233	1026.53	/
words@abp1975m	@abp1975m	1026.53	1026.827	/
words@abp1975m	@abp1975m	1026.827	1027.124	хорошими
words@abp1975m	@abp1975m	1027.124	1027.421	красивыми
words@abp1975m	@abp1975m	1027.421	1027.718	/
words@abp1975m	@abp1975m	1027.718	1028.015	/
words@abp1975m	@abp1975m	1028.015	1028.312	талантливыми
words@abp1975m	@abp1975m	1028.312	1028.609	музыкантами
words@abp1975m	@abp1975m	1028.609	1028.906	/
words@abp1975m	@abp1975m	1028.906	1029.203	/
words@abp1975m	@abp1975m	1029.203	1029.5	с
words@abp1975m	@abp1975m	1029.5	1029.797	красивыми
words@abp1975m	@abp1975m	1029.797	1030.094	мелодиями
words@abp1975m	@abp1975m	1030.094	1030.391	с
words@abp1975m	@abp1975m	1030.391	1030.688	прекрасной
words@abp1975m	@abp1975m	1030.688	1030.985	гармонией
words@abp1975m	@abp1975m	1030.985	1031.282	то
words@abp1975m	@abp1975m	1031.282	1031.579	что
words@abp1975m	@abp1975m	1031.579	1031.876	они
words@abp1975m	@abp1975m	1031.876	1032.173	соединили
words@abp1975m	@abp1975m	1032.173	1032.47	вот
words@abp1975m	@abp1975m	1032.47	1032.767	эту
words@abp1975m	@abp1975m	1032.767	1033.064	всю
words@abp1975m	@abp1975m	1033.064	1033.361	/
words@abp1975m	@abp1975m	1033.361	1033.7	/
words@abp1975m	@abp1975m	1034.092	1034.416	свою
words@abp1975m	@abp1975m	1034.416	1034.74	вот
words@abp1975m	@abp1975m	1034.74	1035.064	эту
words@abp1975m	@abp1975m	1035.064	1035.388	восточную
words@abp1975m	@abp1975m	1035.388	1035.712	историю
words@abp1975m	@abp1975m	1035.712	1036.036	современную
words@abp1975m	@abp1975m	1036.036	1036.362	/
words@abp1975m	@abp1975m	1036.439	1036.6	да
words@abp1975m	@abp1975m	1036.6	1036.761	не
words@abp1975m	@abp1975m	1036.761	1036.922	ну
words@abp1975m	@abp1975m	1036.922	1037.083	что
words@abp1975m	@abp1975m	1037.083	1037.244	мы
words@abp1975m	@abp1975m	1037.244	1037.406	говорим
words@abp1975m	@abp1975m	1037.434	1037.738	Imagine
words@abp1975m	@abp1975m	1037.738	1038.042	Dragons
words@abp1975m	@abp1975m	1038.042	1038.346	это
words@abp1975m	@abp1975m	1038.346	1038.65	/
words@abp1975m	@abp1975m	1038.65	1038.954	это
words@abp1975m	@abp1975m	1038.954	1039.258	/
words@abp1975m	@abp1975m	1039.258	1039.562	продюсерский
words@abp1975m	@abp1975m	1039.562	1039.866	/
words@abp1975m	@abp1975m	1039.866	1040.17	/
words@abp1975m	@abp1975m	1040.17	1040.474	высер
words@abp1975m	@abp1975m	1040.474	1040.778	/
words@abp1975m	@abp1975m	1040.778	1041.082	/
words@abp1975m	@abp1975m	1041.082	1041.386	который
words@abp1975m	@abp1975m	1041.386	1041.69	/
words@abp1975m	@abp1975m	1041.69	1041.994	почему-то
words@abp1975m	@abp1975m	1041.994	1042.298	действует
words@abp1975m	@abp1975m	1042.298	1042.602	на
words@abp1975m	@abp1975m	1042.602	1042.906	народ
words@abp1975m	@abp1975m	1042.906	1043.21	как-то
words@abp1975m	@abp1975m	1043.21	1043.514	и
words@abp1975m	@abp1975m	1043.514	1043.818	на
words@abp1975m	@abp1975m	1043.818	1044.122	моих
words@abp1975m	@abp1975m	1044.122	1044.426	детей
words@abp1975m	@abp1975m	1044.426	1044.73	к
words@abp1975m	@abp1975m	1044.73	1045.034	сожалению
words@abp1975m	@abp1975m	1045.034	1045.338	да
words@abp1975m	@abp1975m	1045.338	1045.648	?
words@abp1975m	@abp1975m	1045.689	1045.94	у
words@abp1975m	@abp1975m	1045.94	1046.191	меня
words@abp1975m	@abp1975m	1046.191	1046.442	средний
words@abp1975m	@abp1975m	1046.442	1046.693	поставь
words@abp1975m	@abp1975m	1046.693	1046.944	поставь
words@abp1975m	@abp1975m	1046.944	1047.199	!
words@abp1975m	@abp1975m	1047.477	1048.233	Believer
words@abp1975m	@abp1975m	1048.577	1049.277	Believer
words@abp1975m	@abp1975m	1055.641	1056.389	#нрзб#
words@abp1975m	@abp1975m	1058.551	1058.82	дорогие
words@abp1975m	@abp1975m	1058.82	1059.089	друзья
words@abp1975m	@abp1975m	1059.089	1059.358	Imagine
words@abp1975m	@abp1975m	1059.358	1059.627	Dragons
words@abp1975m	@abp1975m	1059.627	1059.896	кал
words@abp1975m	@abp1975m	1059.896	1060.165	согласитесь
words@abp1975m	@abp1975m	1060.165	1060.434	же
words@abp1975m	@abp1975m	1060.434	1060.703	со
words@abp1975m	@abp1975m	1060.703	1060.979	мной
words@abp1975m	@abp1975m	1061.089	1061.288	я
words@abp1975m	@abp1975m	1061.288	1061.487	пытался
words@abp1975m	@abp1975m	1061.487	1061.686	нет
words@abp1975m	@abp1975m	1061.686	1061.885	если
words@abp1975m	@abp1975m	1061.885	1062.084	бы
words@abp1975m	@abp1975m	1062.084	1062.283	я
words@abp1975m	@abp1975m	1062.283	1062.482	например
words@abp1975m	@abp1975m	1062.482	1062.681	не
words@abp1975m	@abp1975m	1062.681	1062.88	слышал
words@abp1975m	@abp1975m	1062.88	1063.079	эту
words@abp1975m	@abp1975m	1063.079	1063.278	группу
words@abp1975m	@abp1975m	1063.278	1063.477	да
words@abp1975m	@abp1975m	1063.477	1063.676	?
words@abp1975m	@abp1975m	1063.918	1064.152	и
words@abp1975m	@abp1975m	1064.152	1064.386	начал
words@abp1975m	@abp1975m	1064.386	1064.62	бы
words@abp1975m	@abp1975m	1064.62	1064.854	здесь
words@abp1975m	@abp1975m	1064.854	1065.088	вый...
words@abp1975m	@abp1975m	1065.088	1065.322	выё...
words@abp1975m	@abp1975m	1065.322	1065.556	/
words@abp1975m	@abp1975m	1065.556	1065.79	выдрёпываться
words@abp1975m	@abp1975m	1065.79	1066.024	/
words@abp1975m	@abp1975m	1066.024	1066.261	/
words@abp1975m	@abp1975m	1066.808	1067.078	а
words@abp1975m	@abp1975m	1067.078	1067.348	я
words@abp1975m	@abp1975m	1067.348	1067.618	слушал
words@abp1975m	@abp1975m	1067.618	1067.888	я
words@abp1975m	@abp1975m	1067.888	1068.158	пытался
words@abp1975m	@abp1975m	1068.158	1068.428	я
words@abp1975m	@abp1975m	1068.428	1068.699	#нрзб#
words@abp1975m	@abp1975m	1070.284	1070.581	какой
words@abp1975m	@abp1975m	1070.581	1070.878	рок
words@abp1975m	@abp1975m	1070.878	1071.175	они
words@abp1975m	@abp1975m	1071.175	1071.472	оживили
words@abp1975m	@abp1975m	1071.472	1071.771	?
words@abp1975m	@abp1975m	1072.271	1072.431	в
words@abp1975m	@abp1975m	1072.431	1072.591	каком
words@abp1975m	@abp1975m	1072.591	1072.752	?
words@abp1975m	@abp1975m	1073.093	1073.336	в
words@abp1975m	@abp1975m	1073.336	1073.579	каком
words@abp1975m	@abp1975m	1073.579	1073.822	месте
words@abp1975m	@abp1975m	1073.822	1074.065	они
words@abp1975m	@abp1975m	1074.065	1074.308	оживили
words@abp1975m	@abp1975m	1074.308	1074.551	какой
words@abp1975m	@abp1975m	1074.551	1074.794	рок
words@abp1975m	@abp1975m	1074.794	1075.039	?
words@abp1975m	@abp1975m	1075.481	1075.984	абсолютно
words@abp1975m	@abp1975m	1075.984	1076.487	просчитанная
words@abp1975m	@abp1975m	1076.487	1076.99	продюсерская
words@abp1975m	@abp1975m	1076.99	1077.493	/
words@abp1975m	@abp1975m	1077.493	1077.996	/
words@abp1975m	@abp1975m	1077.996	1078.501	шляпа
words@abp1975m	@abp1975m	1087.812	1088.08	четвертый
words@abp1975m	@abp1975m	1088.08	1088.348	год
words@abp1975m	@abp1975m	1088.348	1088.616	молодцы
words@abp1975m	@abp1975m	1088.616	1088.884	да
words@abp1975m	@abp1975m	1088.884	1089.152	ну
words@abp1975m	@abp1975m	1089.152	1089.42	не
words@abp1975m	@abp1975m	1089.42	1089.688	не
words@abp1975m	@abp1975m	1089.688	1089.96	не
words@abp1975m	@abp1975m	1090.269	1090.435	ну
words@abp1975m	@abp1975m	1090.435	1090.601	я
words@abp1975m	@abp1975m	1090.601	1090.767	не
words@abp1975m	@abp1975m	1090.767	1090.933	знаю
words@abp1975m	@abp1975m	1090.933	1091.099	ну
words@abp1975m	@abp1975m	1091.099	1091.265	ну
words@abp1975m	@abp1975m	1091.265	1091.431	да
words@abp1975m	@abp1975m	1091.431	1091.604	на...
words@abp1975m	@abp1975m	1092.639	1093.098	слушай
words@abp1975m	@abp1975m	1094.028	1094.182	да
words@abp1975m	@abp1975m	1094.182	1094.337	/
words@abp1975m	@abp1975m	1094.503	1094.704	что
words@abp1975m	@abp1975m	1094.704	1094.905	они
words@abp1975m	@abp1975m	1094.905	1095.108	?
words@abp1975m	@abp1975m	1095.545	1095.811	я
words@abp1975m	@abp1975m	1095.811	1096.077	не
words@abp1975m	@abp1975m	1096.077	1096.343	знаю
words@abp1975m	@abp1975m	1096.343	1096.609	я
words@abp1975m	@abp1975m	1096.609	1096.875	еще
words@abp1975m	@abp1975m	1096.875	1097.141	раз
words@abp1975m	@abp1975m	1097.141	1097.407	говорю
words@abp1975m	@abp1975m	1097.407	1097.673	если
words@abp1975m	@abp1975m	1097.673	1097.939	мне
words@abp1975m	@abp1975m	1097.939	1098.205	расскажут
words@abp1975m	@abp1975m	1098.205	1098.471	секрет
words@abp1975m	@abp1975m	1098.471	1098.737	этого
words@abp1975m	@abp1975m	1098.737	1099.003	успеха
words@abp1975m	@abp1975m	1099.003	1099.269	я
words@abp1975m	@abp1975m	1099.269	1099.535	с
words@abp1975m	@abp1975m	1099.535	1099.801	удовольствием
words@abp1975m	@abp1975m	1099.801	1100.067	его
words@abp1975m	@abp1975m	1100.067	1100.333	послушаю
words@abp1975m	@abp1975m	1100.333	1100.599	но
words@abp1975m	@abp1975m	1100.599	1100.865	мне
words@abp1975m	@abp1975m	1100.865	1101.131	кажется
words@abp1975m	@abp1975m	1101.131	1101.397	/
words@abp1975m	@abp1975m	1101.397	1101.663	что
words@abp1975m	@abp1975m	1101.663	1101.929	в
words@abp1975m	@abp1975m	1101.929	1102.195	этом
words@abp1975m	@abp1975m	1102.195	1102.461	секрете
words@abp1975m	@abp1975m	1102.461	1102.727	их
words@abp1975m	@abp1975m	1102.727	1102.993	успеха
words@abp1975m	@abp1975m	1102.993	1103.259	очень
words@abp1975m	@abp1975m	1103.259	1103.525	много
words@abp1975m	@abp1975m	1103.525	1103.791	есть
words@abp1975m	@abp1975m	1103.791	1104.057	/
words@abp1975m	@abp1975m	1104.057	1104.323	ааа
words@abp1975m	@abp1975m	1104.323	1104.589	логичных
words@abp1975m	@abp1975m	1104.589	1104.855	просчитанных
words@abp1975m	@abp1975m	1104.855	1105.151	аргументов
words@abp1975m	@abp1975m	1105.475	1105.623	ну
words@abp1975m	@abp1975m	1105.623	1105.771	как
words@abp1975m	@abp1975m	1105.771	1105.919	тебе
words@abp1975m	@abp1975m	1105.919	1106.067	сказать
words@abp1975m	@abp1975m	1106.067	1106.219	?
words@abp1975m	@abp1975m	1107.397	1107.726	вот
words@abp1975m	@abp1975m	1107.726	1108.055	Beat...
words@abp1975m	@abp1975m	1108.699	1108.985	а
words@abp1975m	@abp1975m	1108.985	1109.271	вот
words@abp1975m	@abp1975m	1109.271	1109.557	Beatles
words@abp1975m	@abp1975m	1111.091	1111.415	вот
words@abp1975m	@abp1975m	1111.415	1111.739	потому
words@abp1975m	@abp1975m	1111.739	1112.063	что
words@abp1975m	@abp1975m	1112.063	1112.387	потому
words@abp1975m	@abp1975m	1112.387	1112.711	ч...
words@abp1975m	@abp1975m	1112.711	1113.035	/
words@abp1975m	@abp1975m	1113.035	1113.359	потому
words@abp1975m	@abp1975m	1113.359	1113.683	что
words@abp1975m	@abp1975m	1113.683	1114.007	был
words@abp1975m	@abp1975m	1114.007	1114.331	Beatles
words@abp1975m	@abp1975m	1114.331	1114.655	/
words@abp1975m	@abp1975m	1114.655	1114.979	/
words@abp1975m	@abp1975m	1114.979	1115.303	был
words@abp1975m	@abp1975m	1115.303	1115.627	Beatles
words@abp1975m	@abp1975m	1115.627	1115.951	/
words@abp1975m	@abp1975m	1115.951	1116.275	уже
words@abp1975m	@abp1975m	1116.275	1116.599	/
words@abp1975m	@abp1975m	1116.599	1116.923	как
words@abp1975m	@abp1975m	1116.923	1117.247	созданный
words@abp1975m	@abp1975m	1117.247	1117.571	продукт
words@abp1975m	@abp1975m	1117.571	1117.895	существовал
words@abp1975m	@abp1975m	1117.895	1118.219	готовый
words@abp1975m	@abp1975m	1118.219	1118.543	/
words@abp1975m	@abp1975m	1118.543	1118.867	/
words@abp1975m	@abp1975m	1118.867	1119.191	и
words@abp1975m	@abp1975m	1119.191	1119.515	к
words@abp1975m	@abp1975m	1119.515	1119.839	этому
words@abp1975m	@abp1975m	1119.839	1120.163	добавили
words@abp1975m	@abp1975m	1120.163	1120.487	грубо
words@abp1975m	@abp1975m	1120.487	1120.811	говоря
words@abp1975m	@abp1975m	1120.811	1121.135	/
words@abp1975m	@abp1975m	1121.135	1121.459	ценник
words@abp1975m	@abp1975m	1121.459	1121.783	приклеели
words@abp1975m	@abp1975m	1121.783	1122.107	это
words@abp1975m	@abp1975m	1122.107	1122.431	стоит
words@abp1975m	@abp1975m	1122.431	1122.755	вот
words@abp1975m	@abp1975m	1122.755	1123.079	столько
words@abp1975m	@abp1975m	1123.079	1123.403	и
words@abp1975m	@abp1975m	1123.403	1123.727	после
words@abp1975m	@abp1975m	1123.727	1124.051	этого
words@abp1975m	@abp1975m	1124.051	1124.375	это
words@abp1975m	@abp1975m	1124.375	1124.699	стало
words@abp1975m	@abp1975m	1124.699	1125.023	продаваться
words@abp1975m	@abp1975m	1125.023	1125.347	/
words@abp1975m	@abp1975m	1125.347	1125.706	/
words@abp1975m	@abp1975m	1126.28	1126.51	но
words@abp1975m	@abp1975m	1126.51	1126.74	уже
words@abp1975m	@abp1975m	1126.74	1126.97	был
words@abp1975m	@abp1975m	1126.97	1127.2	готовый
words@abp1975m	@abp1975m	1127.2	1127.43	продукт
words@abp1975m	@abp1975m	1127.933	1128.174	Imagine
words@abp1975m	@abp1975m	1128.174	1128.415	Dragons
words@abp1975m	@abp1975m	1128.415	1128.656	/
words@abp1975m	@abp1975m	1128.656	1128.897	/
words@abp1975m	@abp1975m	1129.483	1129.629	по
words@abp1975m	@abp1975m	1129.629	1129.775	крайней
words@abp1975m	@abp1975m	1129.775	1129.921	мере
words@abp1975m	@abp1975m	1129.921	1130.067	то
words@abp1975m	@abp1975m	1130.067	1130.213	что
words@abp1975m	@abp1975m	1130.213	1130.359	я
words@abp1975m	@abp1975m	1130.359	1130.505	слышал
words@abp1975m	@abp1975m	1130.505	1130.651	/
words@abp1975m	@abp1975m	1130.651	1130.803	/
words@abp1975m	@abp1975m	1131.319	1131.496	это
words@abp1975m	@abp1975m	1131.496	1131.673	не
words@abp1975m	@abp1975m	1131.673	1131.85	означает
words@abp1975m	@abp1975m	1131.85	1132.027	что
words@abp1975m	@abp1975m	1132.027	1132.204	это
words@abp1975m	@abp1975m	1132.204	1132.381	был
words@abp1975m	@abp1975m	1132.381	1132.558	готовый
words@abp1975m	@abp1975m	1132.558	1132.735	продукт
words@abp1975m	@abp1975m	1132.735	1132.912	до
words@abp1975m	@abp1975m	1132.912	1133.089	того
words@abp1975m	@abp1975m	1133.089	1133.266	момента
words@abp1975m	@abp1975m	1133.266	1133.443	как
words@abp1975m	@abp1975m	1133.443	1133.62	к
words@abp1975m	@abp1975m	1133.62	1133.797	ним
words@abp1975m	@abp1975m	1133.797	1133.974	пришли
words@abp1975m	@abp1975m	1133.974	1134.151	продюсеры
words@abp1975m	@abp1975m	1134.151	1134.328	и
words@abp1975m	@abp1975m	1134.328	1134.505	сказали
words@abp1975m	@abp1975m	1134.505	1134.7	/
words@abp1975m	@abp1975m	1134.927	1135.098	сделайте
words@abp1975m	@abp1975m	1135.098	1135.269	вот
words@abp1975m	@abp1975m	1135.269	1135.44	так
words@abp1975m	@abp1975m	1135.44	1135.611	/
words@abp1975m	@abp1975m	1135.861	1136.007	а
words@abp1975m	@abp1975m	1136.007	1136.153	щас
words@abp1975m	@abp1975m	1136.153	1136.299	же
words@abp1975m	@abp1975m	1136.299	1136.445	типа
words@abp1975m	@abp1975m	1136.445	1136.591	у
words@abp1975m	@abp1975m	1136.591	1136.737	нас
words@abp1975m	@abp1975m	1136.737	1136.883	рока
words@abp1975m	@abp1975m	1136.883	1137.029	нет
words@abp1975m	@abp1975m	1137.029	1137.175	/
words@abp1975m	@abp1975m	1137.175	1137.321	а
words@abp1975m	@abp1975m	1137.321	1137.467	вы
words@abp1975m	@abp1975m	1137.467	1137.613	будете
words@abp1975m	@abp1975m	1137.613	1137.759	типа
words@abp1975m	@abp1975m	1137.759	1137.905	рок
words@abp1975m	@abp1975m	1137.905	1138.051	но
words@abp1975m	@abp1975m	1138.051	1138.197	с
words@abp1975m	@abp1975m	1138.197	1138.343	другой
words@abp1975m	@abp1975m	1138.343	1138.489	стороны
words@abp1975m	@abp1975m	1138.489	1138.635	это
words@abp1975m	@abp1975m	1138.635	1138.781	будет
words@abp1975m	@abp1975m	1138.781	1138.927	#нрзб#
words@abp1975m	@abp1975m	1138.927	1139.073	по-современному
words@abp1975m	@abp1975m	1139.073	1139.219	/
words@abp1975m	@abp1975m	1139.219	1139.381	/
words@abp1975m	@abp1975m	1139.683	1140.457	#нрзб#
words@abp1975m	@abp1975m	1140.538	1140.671	да
words@abp1975m	@abp1975m	1140.671	1140.804	просто
words@abp1975m	@abp1975m	1140.804	1140.937	мне
words@abp1975m	@abp1975m	1140.937	1141.07	не
words@abp1975m	@abp1975m	1141.07	1141.203	нравится
words@abp1975m	@abp1975m	1141.203	1141.336	на
words@abp1975m	@abp1975m	1141.336	1141.469	самом
words@abp1975m	@abp1975m	1141.469	1141.602	деле
words@abp1975m	@abp1975m	1141.602	1141.735	не
words@abp1975m	@abp1975m	1141.735	1141.868	знаю
words@abp1975m	@abp1975m	1141.868	1142.001	/
words@abp1975m	@abp1975m	1142.001	1142.143	/
words@abp1975m	@abp1975m	1142.498	1142.761	ааа
words@abp1975m	@abp1975m	1142.761	1143.024	вряд
words@abp1975m	@abp1975m	1143.024	1143.287	ли
words@abp1975m	@abp1975m	1143.287	1143.55	здесь
words@abp1975m	@abp1975m	1143.55	1143.813	есть
words@abp1975m	@abp1975m	1143.813	1144.076	какие-то
words@abp1975m	@abp1975m	1144.076	1144.339	объяснения
words@abp1975m	@abp1975m	1144.339	1144.602	теоретические
words@abp1975m	@abp1975m	1144.602	1144.865	/
words@abp1975m	@abp1975m	1144.865	1145.134	/
words@abp1975m	@abp1975m	1145.473	1145.807	мне
words@abp1975m	@abp1975m	1145.807	1146.141	/
words@abp1975m	@abp1975m	1146.141	1146.475	не
words@abp1975m	@abp1975m	1146.475	1146.81	нравится
pos@abp1975m	@abp1975m	835.424	835.77	PROPN
pos@abp1975m	@abp1975m	835.77	836.116	PUNCT
pos@abp1975m	@abp1975m	836.116	836.462	PUNCT
pos@abp1975m	@abp1975m	836.462	836.808	PRON
pos@abp1975m	@abp1975m	836.808	837.154	VERB
pos@abp1975m	@abp1975m	837.154	837.5	PUNCT
pos@abp1975m	@abp1975m	837.5	837.851	PUNCT
pos@abp1975m	@abp1975m	837.876	838.181	PRON
pos@abp1975m	@abp1975m	838.181	838.486	VERB
pos@abp1975m	@abp1975m	838.486	838.791	ADJ
pos@abp1975m	@abp1975m	838.791	839.096	NOUN
pos@abp1975m	@abp1975m	839.096	839.401	NOUN
pos@abp1975m	@abp1975m	839.401	839.706	PUNCT
pos@abp1975m	@abp1975m	839.706	840.011	PUNCT
pos@abp1975m	@abp1975m	840.411	840.647	CCONJ
pos@abp1975m	@abp1975m	840.647	840.883	PUNCT
pos@abp1975m	@abp1975m	840.883	841.119	PUNCT
pos@abp1975m	@abp1975m	841.119	841.355	NOUN
pos@abp1975m	@abp1975m	841.355	841.591	PROPN
pos@abp1975m	@abp1975m	841.591	841.827	PUNCT
pos@abp1975m	@abp1975m	841.827	842.069	PUNCT
pos@abp1975m	@abp1975m	842.626	842.826	ADV
pos@abp1975m	@abp1975m	842.826	843.026	SCONJ
pos@abp1975m	@abp1975m	843.026	843.226	PART
pos@abp1975m	@abp1975m	843.226	843.426	PRON
pos@abp1975m	@abp1975m	843.426	843.626	VERB
pos@abp1975m	@abp1975m	843.626	843.826	NOUN
pos@abp1975m	@abp1975m	843.826	844.026	PROPN
pos@abp1975m	@abp1975m	844.026	844.226	CCONJ
pos@abp1975m	@abp1975m	844.226	844.426	PRON
pos@abp1975m	@abp1975m	844.426	844.626	VERB
pos@abp1975m	@abp1975m	844.626	844.826	NOUN
pos@abp1975m	@abp1975m	844.826	845.026	PROPN
pos@abp1975m	@abp1975m	847.834	847.91	NOUN
pos@abp1975m	@abp1975m	847.91	847.987	PUNCT
pos@abp1975m	@abp1975m	848.285	848.453	DET
pos@abp1975m	@abp1975m	848.453	848.621	NOUN
pos@abp1975m	@abp1975m	848.621	848.789	AUX
pos@abp1975m	@abp1975m	848.789	848.957	NOUN
pos@abp1975m	@abp1975m	848.957	849.125	PUNCT
pos@abp1975m	@abp1975m	849.125	849.298	PUNCT
pos@abp1975m	@abp1975m	849.849	850.071	ADP
pos@abp1975m	@abp1975m	850.071	850.293	DET
pos@abp1975m	@abp1975m	850.293	850.515	NOUN
pos@abp1975m	@abp1975m	850.515	850.737	PUNCT
pos@abp1975m	@abp1975m	850.737	850.959	DET
pos@abp1975m	@abp1975m	850.959	851.181	VERB
pos@abp1975m	@abp1975m	851.181	851.406	ADV
pos@abp1975m	@abp1975m	854.657	855.13	PROPN
pos@abp1975m	@abp1975m	855.13	855.603	PROPN
pos@abp1975m	@abp1975m	855.603	856.076	PROPN
pos@abp1975m	@abp1975m	856.076	856.549	PROPN
pos@abp1975m	@abp1975m	856.549	857.022	PUNCT
pos@abp1975m	@abp1975m	857.022	857.498	PUNCT
